latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover,inside_us
60.75,-63.75,0.8625454545454545,0.984,0.8,0.5,1.0,True
60.75,-63.25,0.937,1.0,1.0,0.575,1.0,True
60.75,-62.75,0.895090909090909,0.996,1.0,0.508,1.0,True
60.75,-62.25,0.8671818181818182,1.0,1.0,0.161,1.0,True
60.25,-79.75,0.5060909090909091,0.614,0.0,0.0,1.0,True
60.25,-79.25,0.5876363636363636,0.681,0.0,0.0,1.0,True
60.25,-78.75,0.7175454545454545,0.957,1.0,0.059,1.0,True
60.25,-78.25,0.6345454545454546,0.795,0.0,0.0,1.0,True
60.25,-77.75,0.5597272727272727,0.524,0.0,0.0,1.0,True
60.25,-77.25,0.6027272727272727,0.732,1.0,0.0,1.0,True
60.25,-76.75,0.6001818181818183,0.693,1.0,0.0,1.0,True
60.25,-76.25,0.5951818181818181,0.713,1.0,0.0,1.0,True
60.25,-75.75,0.5934545454545455,0.843,0.0,0.0,1.0,True
60.25,-75.25,0.5676363636363637,0.894,0.0,0.0,1.0,True
60.25,-74.75,0.5461818181818182,0.858,0.0,0.0,1.0,True
60.25,-74.25,0.5844545454545454,0.913,1.0,0.0,1.0,True
60.25,-73.75,0.6377272727272728,0.913,1.0,0.0,1.0,True
60.25,-73.25,0.6714545454545454,1.0,1.0,0.0,1.0,True
60.25,-72.75,0.5908181818181819,0.732,1.0,0.0,1.0,True
60.25,-72.25,0.6786363636363636,0.894,1.0,0.0,1.0,True
60.25,-71.75,0.6710909090909092,1.0,1.0,0.0,1.0,True
60.25,-71.25,0.685,1.0,1.0,0.0,1.0,True
60.25,-70.75,0.6223636363636363,0.606,1.0,0.008,1.0,True
60.25,-70.25,0.5991818181818181,0.815,1.0,0.016,1.0,True
60.25,-69.75,0.5927272727272728,0.87,1.0,0.087,1.0,True
60.25,-69.25,0.6571818181818181,0.89,1.0,0.024,1.0,True
60.25,-68.75,0.7215454545454545,0.996,1.0,0.071,1.0,True
60.25,-68.25,0.6786363636363636,0.941,1.0,0.004,1.0,True
60.25,-67.75,0.679909090909091,0.685,1.0,0.173,1.0,True
60.25,-67.25,0.7487272727272728,1.0,1.0,0.0,1.0,True
60.25,-66.75,0.777,0.941,1.0,0.0,1.0,True
60.25,-66.25,0.8407272727272729,1.0,1.0,0.134,1.0,True
60.25,-65.75,0.8062727272727273,0.992,0.8,0.0,1.0,True
60.25,-65.25,0.8175454545454546,0.969,1.0,0.0,1.0,True
60.25,-64.75,0.8490000000000001,0.988,1.0,0.283,1.0,True
60.25,-64.25,0.885090909090909,0.988,1.0,0.626,1.0,True
60.25,-63.75,0.900090909090909,1.0,1.0,0.555,1.0,True
60.25,-63.25,0.8672727272727273,1.0,1.0,0.217,1.0,True
60.25,-62.75,0.988909090909091,1.0,1.0,0.933,1.0,True
60.25,-62.25,0.8868181818181817,0.992,0.8,0.504,1.0,True
60.25,-61.75,0.9179999999999999,1.0,1.0,0.5,1.0,True
59.75,-80.25,0.6063636363636364,0.713,1.0,0.008,1.0,True
59.75,-79.75,0.6883636363636363,0.957,1.0,0.0,1.0,True
59.75,-79.25,0.6753636363636364,0.803,0.8,0.0,1.0,True
59.75,-78.75,0.7526363636363637,0.906,0.8,0.0,1.0,True
59.75,-78.25,0.6635454545454545,0.835,1.0,0.0,1.0,True
59.75,-77.75,0.5393636363636364,0.547,0.0,0.0,1.0,True
59.75,-77.25,0.5594545454545454,0.677,0.0,0.0,1.0,True
