lat,lon,cloud_cover
24.00,-74.00,0.44
24.00,-73.00,0.45
24.00,-72.00,0.55
24.00,-71.00,0.52
24.00,-70.00,0.58
24.00,-69.00,0.49
24.00,-68.00,0.51
24.00,-67.00,0.53
24.00,-66.00,0.57
24.00,-65.00,0.56
24.00,-64.00,0.60
24.00,-63.00,0.59
24.00,-62.00,0.62
24.00,-61.00,0.58
24.00,-60.00,0.52
24.00,-59.00,0.51
24.00,-58.00,0.53
24.00,-57.00,0.50
24.00,-56.00,0.54
24.00,-55.00,0.51
24.00,-54.00,0.48
24.00,-53.00,0.45
24.00,-52.00,0.49
24.00,-51.00,0.49
24.00,-50.00,0.52
23.00,-129.00,0.81
23.00,-128.00,0.75
23.00,-127.00,0.75
23.00,-126.00,0.74
23.00,-125.00,0.72
23.00,-124.00,0.79
23.00,-123.00,0.78
23.00,-122.00,0.76
23.00,-121.00,0.70
23.00,-120.00,0.77
23.00,-119.00,0.71
23.00,-118.00,0.73
23.00,-117.00,0.73
23.00,-116.00,0.67
23.00,-115.00,0.63
23.00,-114.00,0.57
23.00,-113.00,0.57
23.00,-112.00,0.54
23.00,-111.00,0.48
23.00,-110.00,0.44
23.00,-109.00,0.28
23.00,-108.00,0.35
23.00,-107.00,0.33
23.00,-106.00,0.19
23.00,-105.00,0.22
23.00,-104.00,0.20
23.00,-103.00,0.28
23.00,-102.00,0.27
23.00,-101.00,0.28
23.00,-100.00,0.30
23.00,-99.00,0.32
23.00,-98.00,0.45
23.00,-97.00,0.47
23.00,-96.00,0.58
23.00,-95.00,0.59
23.00,-94.00,0.51
23.00,-93.00,0.42
23.00,-92.00,0.53
23.00,-91.00,0.45
23.00,-90.00,0.44
23.00,-89.00,0.44
23.00,-88.00,0.40
23.00,-87.00,0.41
23.00,-86.00,0.53
23.00,-85.00,0.45
23.00,-84.00,0.36
23.00,-83.00,0.38
23.00,-82.00,0.42
23.00,-81.00,0.46
23.00,-80.00,0.39
23.00,-79.00,0.42
23.00,-78.00,0.36
23.00,-77.00,0.40
23.00,-76.00,0.36
23.00,-75.00,0.27
23.00,-74.00,0.33
23.00,-73.00,0.42
23.00,-72.00,0.47
23.00,-71.00,0.50
23.00,-70.00,0.56
23.00,-69.00,0.56
23.00,-68.00,0.47
23.00,-67.00,0.51
23.00,-66.00,0.57
23.00,-65.00,0.47
23.00,-64.00,0.55
23.00,-63.00,0.50
23.00,-62.00,0.50
23.00,-61.00,0.51
23.00,-60.00,0.47
23.00,-59.00,0.50
23.00,-58.00,0.53
23.00,-57.00,0.43
23.00,-56.00,0.49
23.00,-55.00,0.50
23.00,-54.00,0.44
23.00,-53.00,0.45
23.00,-52.00,0.50
23.00,-51.00,0.45
23.00,-50.00,0.52
22.00,-129.00,0.76
22.00,-128.00,0.79
22.00,-127.00,0.73
22.00,-126.00,0.77
22.00,-125.00,0.84
22.00,-124.00,0.76
22.00,-123.00,0.80
22.00,-122.00,0.78
22.00,-121.00,0.75
22.00,-120.00,0.72
22.00,-119.00,0.79
22.00,-118.00,0.73
22.00,-117.00,0.73
22.00,-116.00,0.69
22.00,-115.00,0.67
22.00,-114.00,0.57
22.00,-113.00,0.58
22.00,-112.00,0.57
22.00,-111.00,0.56
22.00,-110.00,0.46
22.00,-109.00,0.42
22.00,-108.00,0.40
22.00,-107.00,0.37
22.00,-106.00,0.35
22.00,-105.00,0.24
22.00,-104.00,0.18
22.00,-103.00,0.29
22.00,-102.00,0.30
22.00,-101.00,0.22
22.00,-100.00,0.25
22.00,-99.00,0.34
22.00,-98.00,0.48
22.00,-97.00,0.49
22.00,-96.00,0.63
22.00,-95.00,0.56
22.00,-94.00,0.57
22.00,-93.00,0.50
22.00,-92.00,0.51
22.00,-91.00,0.45
22.00,-90.00,0.38
22.00,-89.00,0.26
22.00,-88.00,0.33
22.00,-87.00,0.33
22.00,-86.00,0.49
22.00,-85.00,0.43
22.00,-84.00,0.42
22.00,-83.00,0.69
22.00,-82.00,0.32
22.00,-81.00,0.57
22.00,-80.00,0.65
22.00,-79.00,0.42
22.00,-78.00,0.34
22.00,-77.00,0.39
22.00,-76.00,0.37
22.00,-75.00,0.40
22.00,-74.00,0.45
22.00,-73.00,0.49
22.00,-72.00,0.45
22.00,-71.00,0.44
22.00,-70.00,0.50
22.00,-69.00,0.55
22.00,-68.00,0.50
22.00,-67.00,0.49
22.00,-66.00,0.54
22.00,-65.00,0.45
22.00,-64.00,0.57
22.00,-63.00,0.47
22.00,-62.00,0.48
22.00,-61.00,0.47
22.00,-60.00,0.48
22.00,-59.00,0.45
22.00,-58.00,0.49
22.00,-57.00,0.47
22.00,-56.00,0.52
22.00,-55.00,0.55
22.00,-54.00,0.46
22.00,-53.00,0.44
22.00,-52.00,0.47
22.00,-51.00,0.49
22.00,-50.00,0.52
21.00,-129.00,0.88
21.00,-128.00,0.74
21.00,-127.00,0.87
21.00,-126.00,0.85
21.00,-125.00,0.88
21.00,-124.00,0.86
21.00,-123.00,0.80
21.00,-122.00,0.82
21.00,-121.00,0.77
21.00,-120.00,0.82
21.00,-119.00,0.81
21.00,-118.00,0.72
21.00,-117.00,0.72
21.00,-116.00,0.74
21.00,-115.00,0.66
21.00,-114.00,0.63
21.00,-113.00,0.65
21.00,-112.00,0.63
21.00,-111.00,0.60
21.00,-110.00,0.57
21.00,-109.00,0.48
21.00,-108.00,0.46
21.00,-107.00,0.29
21.00,-106.00,0.29
21.00,-105.00,0.28
21.00,-104.00,0.20
21.00,-103.00,0.18
21.00,-102.00,0.19
21.00,-101.00,0.28
21.00,-100.00,0.28
21.00,-99.00,0.27
21.00,-98.00,0.49
21.00,-97.00,0.47
21.00,-96.00,0.53
21.00,-95.00,0.62
21.00,-94.00,0.52
21.00,-93.00,0.41
21.00,-92.00,0.36
21.00,-91.00,0.35
21.00,-90.00,0.16
21.00,-89.00,0.26
21.00,-88.00,0.40
21.00,-87.00,0.42
21.00,-86.00,0.53
21.00,-85.00,0.46
21.00,-84.00,0.35
21.00,-83.00,0.32
21.00,-82.00,0.38
21.00,-81.00,0.32
21.00,-80.00,0.23
21.00,-79.00,0.20
21.00,-78.00,0.67
21.00,-77.00,0.61
21.00,-76.00,0.33
21.00,-75.00,0.37
21.00,-74.00,0.31
21.00,-73.00,0.36
21.00,-72.00,0.35
21.00,-71.00,0.48
21.00,-70.00,0.44
21.00,-69.00,0.53
21.00,-68.00,0.52
21.00,-67.00,0.46
21.00,-66.00,0.42
21.00,-65.00,0.45
21.00,-64.00,0.53
21.00,-63.00,0.54
21.00,-62.00,0.46
21.00,-61.00,0.52
21.00,-60.00,0.50
21.00,-59.00,0.54
21.00,-58.00,0.52
21.00,-57.00,0.53
21.00,-56.00,0.50
21.00,-55.00,0.42
21.00,-54.00,0.55
21.00,-53.00,0.52
21.00,-52.00,0.45
21.00,-51.00,0.47
21.00,-50.00,0.49
20.00,-129.00,0.79
20.00,-128.00,0.84
20.00,-127.00,0.84
20.00,-126.00,0.88
20.00,-125.00,0.86
20.00,-124.00,0.85
20.00,-123.00,0.82
20.00,-122.00,0.83
20.00,-121.00,0.82
20.00,-120.00,0.86
20.00,-119.00,0.85
20.00,-118.00,0.75
20.00,-117.00,0.71
20.00,-116.00,0.70
20.00,-115.00,0.77
20.00,-114.00,0.69
20.00,-113.00,0.69
20.00,-112.00,0.63
20.00,-111.00,0.53
20.00,-110.00,0.55
20.00,-109.00,0.46
20.00,-108.00,0.44
20.00,-107.00,0.37
20.00,-106.00,0.33
20.00,-105.00,0.29
20.00,-104.00,0.18
20.00,-103.00,0.15
20.00,-102.00,0.13
20.00,-101.00,0.13
20.00,-100.00,0.17
20.00,-99.00,0.21
20.00,-98.00,0.44
20.00,-97.00,0.63
20.00,-96.00,0.57
20.00,-95.00,0.52
20.00,-94.00,0.51
20.00,-93.00,0.41
20.00,-92.00,0.37
20.00,-91.00,0.18
20.00,-90.00,0.32
20.00,-89.00,0.43
20.00,-88.00,0.62
20.00,-87.00,0.69
20.00,-86.00,0.55
20.00,-85.00,0.44
20.00,-84.00,0.43
20.00,-83.00,0.41
20.00,-82.00,0.43
20.00,-81.00,0.42
20.00,-80.00,0.34
20.00,-79.00,0.23
20.00,-78.00,0.24
20.00,-77.00,0.16
20.00,-76.00,0.68
20.00,-75.00,0.78
20.00,-74.00,0.45
20.00,-73.00,0.29
20.00,-72.00,0.31
20.00,-71.00,0.27
20.00,-70.00,0.38
20.00,-69.00,0.44
20.00,-68.00,0.48
20.00,-67.00,0.40
20.00,-66.00,0.39
20.00,-65.00,0.43
20.00,-64.00,0.44
20.00,-63.00,0.43
20.00,-62.00,0.47
20.00,-61.00,0.45
20.00,-60.00,0.52
20.00,-59.00,0.46
20.00,-58.00,0.54
20.00,-57.00,0.48
20.00,-56.00,0.49
20.00,-55.00,0.48
20.00,-54.00,0.46
20.00,-53.00,0.49
20.00,-52.00,0.47
20.00,-51.00,0.47
20.00,-50.00,0.43
19.00,-129.00,0.90
19.00,-128.00,0.87
19.00,-127.00,0.89
19.00,-126.00,0.83
19.00,-125.00,0.83
19.00,-124.00,0.85
19.00,-123.00,0.85
19.00,-122.00,0.85
19.00,-121.00,0.84
19.00,-120.00,0.86
19.00,-119.00,0.82
19.00,-118.00,0.84
19.00,-117.00,0.85
19.00,-116.00,0.81
19.00,-115.00,0.72
19.00,-114.00,0.76
19.00,-113.00,0.69
19.00,-112.00,0.66
19.00,-111.00,0.64
19.00,-110.00,0.54
19.00,-109.00,0.52
19.00,-108.00,0.47
19.00,-107.00,0.38
19.00,-106.00,0.29
19.00,-105.00,0.36
19.00,-104.00,0.16
19.00,-103.00,0.15
19.00,-102.00,0.15
19.00,-101.00,0.34
19.00,-100.00,0.16
19.00,-99.00,0.59
19.00,-98.00,0.42
19.00,-97.00,0.47
19.00,-96.00,0.45
19.00,-95.00,0.45
19.00,-94.00,0.50
19.00,-93.00,0.42
19.00,-92.00,0.31
19.00,-91.00,0.18
19.00,-90.00,0.45
19.00,-89.00,0.53
19.00,-88.00,0.64
19.00,-87.00,0.62
19.00,-86.00,0.48
19.00,-85.00,0.38
19.00,-84.00,0.36
19.00,-83.00,0.44
19.00,-82.00,0.41
19.00,-81.00,0.36
19.00,-80.00,0.40
19.00,-79.00,0.38
19.00,-78.00,0.33
19.00,-77.00,0.24
19.00,-76.00,0.30
19.00,-75.00,0.21
19.00,-74.00,0.25
19.00,-73.00,0.23
19.00,-72.00,0.71
19.00,-71.00,0.62
19.00,-70.00,0.79
19.00,-69.00,0.31
19.00,-68.00,0.37
19.00,-67.00,0.32
19.00,-66.00,0.36
19.00,-65.00,0.40
19.00,-64.00,0.40
19.00,-63.00,0.49
19.00,-62.00,0.55
19.00,-61.00,0.43
19.00,-60.00,0.53
19.00,-59.00,0.51
19.00,-58.00,0.49
19.00,-57.00,0.53
19.00,-56.00,0.44
19.00,-55.00,0.48
19.00,-54.00,0.50
19.00,-53.00,0.55
19.00,-52.00,0.48
19.00,-51.00,0.47
19.00,-50.00,0.47
18.00,-129.00,0.87
18.00,-128.00,0.90
18.00,-127.00,0.81
18.00,-126.00,0.80
18.00,-125.00,0.82
18.00,-124.00,0.82
18.00,-123.00,0.84
18.00,-122.00,0.86
18.00,-121.00,0.84
18.00,-120.00,0.86
18.00,-119.00,0.85
18.00,-118.00,0.81
18.00,-117.00,0.85
18.00,-116.00,0.79
18.00,-115.00,0.79
18.00,-114.00,0.68
18.00,-113.00,0.72
18.00,-112.00,0.65
18.00,-111.00,0.63
18.00,-110.00,0.50
18.00,-109.00,0.50
18.00,-108.00,0.44
18.00,-107.00,0.37
18.00,-106.00,0.38
18.00,-105.00,0.32
18.00,-104.00,0.29
18.00,-103.00,0.23
18.00,-102.00,0.25
18.00,-101.00,0.10
18.00,-100.00,0.06
18.00,-99.00,0.23
18.00,-98.00,0.14
18.00,-97.00,0.32
18.00,-96.00,0.64
18.00,-95.00,0.54
18.00,-94.00,0.38
18.00,-93.00,0.30
18.00,-92.00,0.35
18.00,-91.00,0.26
18.00,-90.00,0.49
18.00,-89.00,0.61
18.00,-88.00,0.47
18.00,-87.00,0.51
18.00,-86.00,0.40
18.00,-85.00,0.41
18.00,-84.00,0.45
18.00,-83.00,0.45
18.00,-82.00,0.40
18.00,-81.00,0.38
18.00,-80.00,0.40
18.00,-79.00,0.35
18.00,-78.00,0.35
18.00,-77.00,0.43
18.00,-76.00,0.42
18.00,-75.00,0.39
18.00,-74.00,0.69
18.00,-73.00,0.45
18.00,-72.00,0.54
18.00,-71.00,0.63
18.00,-70.00,0.77
18.00,-69.00,0.70
18.00,-68.00,0.56
18.00,-67.00,0.43
18.00,-66.00,0.37
18.00,-65.00,0.37
18.00,-64.00,0.53
18.00,-63.00,0.37
18.00,-62.00,0.42
18.00,-61.00,0.49
18.00,-60.00,0.46
18.00,-59.00,0.46
18.00,-58.00,0.51
18.00,-57.00,0.48
18.00,-56.00,0.51
18.00,-55.00,0.49
18.00,-54.00,0.52
18.00,-53.00,0.41
18.00,-52.00,0.53
18.00,-51.00,0.44
18.00,-50.00,0.55
17.00,-129.00,0.83
17.00,-128.00,0.86
17.00,-127.00,0.83
17.00,-126.00,0.87
17.00,-125.00,0.83
17.00,-124.00,0.85
17.00,-123.00,0.85
17.00,-122.00,0.84
17.00,-121.00,0.87
17.00,-120.00,0.82
17.00,-119.00,0.81
17.00,-118.00,0.83
17.00,-117.00,0.79
17.00,-116.00,0.82
17.00,-115.00,0.77
17.00,-114.00,0.76
17.00,-113.00,0.69
17.00,-112.00,0.71
17.00,-111.00,0.64
17.00,-110.00,0.54
17.00,-109.00,0.48
17.00,-108.00,0.43
17.00,-107.00,0.35
17.00,-106.00,0.39
17.00,-105.00,0.38
17.00,-104.00,0.32
17.00,-103.00,0.26
17.00,-102.00,0.26
17.00,-101.00,0.29
17.00,-100.00,0.45
17.00,-99.00,0.25
17.00,-98.00,0.28
17.00,-97.00,0.56
17.00,-96.00,0.49
17.00,-95.00,0.48
17.00,-94.00,0.52
17.00,-93.00,0.44
17.00,-92.00,0.45
17.00,-91.00,0.34
17.00,-90.00,0.52
17.00,-89.00,0.60
17.00,-88.00,0.60
17.00,-87.00,0.43
17.00,-86.00,0.36
17.00,-85.00,0.36
17.00,-84.00,0.40
17.00,-83.00,0.39
17.00,-82.00,0.44
17.00,-81.00,0.46
17.00,-80.00,0.40
17.00,-79.00,0.39
17.00,-78.00,0.33
17.00,-77.00,0.26
17.00,-76.00,0.36
17.00,-75.00,0.45
17.00,-74.00,0.43
17.00,-73.00,0.43
17.00,-72.00,0.34
17.00,-71.00,0.38
17.00,-70.00,0.43
17.00,-69.00,0.49
17.00,-68.00,0.48
17.00,-67.00,0.32
17.00,-66.00,0.38
17.00,-65.00,0.44
17.00,-64.00,0.51
17.00,-63.00,0.42
17.00,-62.00,0.34
17.00,-61.00,0.43
17.00,-60.00,0.50
17.00,-59.00,0.46
17.00,-58.00,0.51
17.00,-57.00,0.55
17.00,-56.00,0.53
17.00,-55.00,0.44
17.00,-54.00,0.53
17.00,-53.00,0.47
17.00,-52.00,0.49
17.00,-51.00,0.57
17.00,-50.00,0.55
16.00,-129.00,0.85
16.00,-128.00,0.84
16.00,-127.00,0.84
16.00,-126.00,0.89
16.00,-125.00,0.89
16.00,-124.00,0.90
16.00,-123.00,0.82
16.00,-122.00,0.89
16.00,-121.00,0.81
16.00,-120.00,0.75
16.00,-119.00,0.79
16.00,-118.00,0.84
16.00,-117.00,0.76
16.00,-116.00,0.73
16.00,-115.00,0.69
16.00,-114.00,0.70
16.00,-113.00,0.72
16.00,-112.00,0.61
16.00,-111.00,0.61
16.00,-110.00,0.59
16.00,-109.00,0.48
16.00,-108.00,0.44
16.00,-107.00,0.39
16.00,-106.00,0.41
16.00,-105.00,0.40
16.00,-104.00,0.36
16.00,-103.00,0.32
16.00,-102.00,0.31
16.00,-101.00,0.24
16.00,-100.00,0.20
16.00,-99.00,0.32
16.00,-98.00,0.24
16.00,-97.00,0.27
16.00,-96.00,0.21
16.00,-95.00,0.23
16.00,-94.00,0.33
16.00,-93.00,0.43
16.00,-92.00,0.44
16.00,-91.00,0.47
16.00,-90.00,0.51
16.00,-89.00,0.63
16.00,-88.00,0.51
16.00,-87.00,0.41
16.00,-86.00,0.37
16.00,-85.00,0.36
16.00,-84.00,0.40
16.00,-83.00,0.46
16.00,-82.00,0.44
16.00,-81.00,0.44
16.00,-80.00,0.51
16.00,-79.00,0.40
16.00,-78.00,0.41
16.00,-77.00,0.41
16.00,-76.00,0.47
16.00,-75.00,0.50
16.00,-74.00,0.43
16.00,-73.00,0.50
16.00,-72.00,0.44
16.00,-71.00,0.38
16.00,-70.00,0.52
16.00,-69.00,0.41
16.00,-68.00,0.55
16.00,-67.00,0.54
16.00,-66.00,0.46
16.00,-65.00,0.51
16.00,-64.00,0.42
16.00,-63.00,0.38
16.00,-62.00,0.33
16.00,-61.00,0.58
16.00,-60.00,0.58
16.00,-59.00,0.55
16.00,-58.00,0.57
16.00,-57.00,0.57
16.00,-56.00,0.58
16.00,-55.00,0.56
16.00,-54.00,0.53
16.00,-53.00,0.53
16.00,-52.00,0.48
16.00,-51.00,0.56
16.00,-50.00,0.57
15.00,-129.00,0.86
15.00,-128.00,0.80
15.00,-127.00,0.82
15.00,-126.00,0.84
15.00,-125.00,0.78
15.00,-124.00,0.79
15.00,-123.00,0.83
15.00,-122.00,0.89
15.00,-121.00,0.81
15.00,-120.00,0.76
15.00,-119.00,0.79
15.00,-118.00,0.65
15.00,-117.00,0.71
15.00,-116.00,0.72
15.00,-115.00,0.74
15.00,-114.00,0.73
15.00,-113.00,0.72
15.00,-112.00,0.64
15.00,-111.00,0.65
15.00,-110.00,0.57
15.00,-109.00,0.54
15.00,-108.00,0.51
15.00,-107.00,0.37
15.00,-106.00,0.40
15.00,-105.00,0.39
15.00,-104.00,0.31
15.00,-103.00,0.33
15.00,-102.00,0.25
15.00,-101.00,0.33
15.00,-100.00,0.27
15.00,-99.00,0.24
15.00,-98.00,0.20
15.00,-97.00,0.19
15.00,-96.00,0.25
15.00,-95.00,0.30
15.00,-94.00,0.29
15.00,-93.00,0.15
15.00,-92.00,0.49
15.00,-91.00,0.62
15.00,-90.00,0.67
15.00,-89.00,0.57
15.00,-88.00,0.63
15.00,-87.00,0.72
15.00,-86.00,0.54
15.00,-85.00,0.59
15.00,-84.00,0.75
15.00,-83.00,0.43
15.00,-82.00,0.49
15.00,-81.00,0.41
15.00,-80.00,0.53
15.00,-79.00,0.52
15.00,-78.00,0.49
15.00,-77.00,0.44
15.00,-76.00,0.50
15.00,-75.00,0.49
15.00,-74.00,0.43
15.00,-73.00,0.51
15.00,-72.00,0.58
15.00,-71.00,0.56
15.00,-70.00,0.53
15.00,-69.00,0.54
15.00,-68.00,0.50
15.00,-67.00,0.50
15.00,-66.00,0.51
15.00,-65.00,0.49
15.00,-64.00,0.50
15.00,-63.00,0.41
15.00,-62.00,0.46
15.00,-61.00,0.68
15.00,-60.00,0.65
15.00,-59.00,0.63
15.00,-58.00,0.55
15.00,-57.00,0.50
15.00,-56.00,0.58
15.00,-55.00,0.55
15.00,-54.00,0.50
15.00,-53.00,0.56
15.00,-52.00,0.54
15.00,-51.00,0.53
15.00,-50.00,0.66
14.00,-129.00,0.85
14.00,-128.00,0.83
14.00,-127.00,0.82
14.00,-126.00,0.82
14.00,-125.00,0.87
14.00,-124.00,0.79
14.00,-123.00,0.81
14.00,-122.00,0.74
14.00,-121.00,0.77
14.00,-120.00,0.79
14.00,-119.00,0.70
14.00,-118.00,0.65
14.00,-117.00,0.74
14.00,-116.00,0.81
14.00,-115.00,0.73
14.00,-114.00,0.63
14.00,-113.00,0.66
14.00,-112.00,0.71
14.00,-111.00,0.64
14.00,-110.00,0.57
14.00,-109.00,0.56
14.00,-108.00,0.47
14.00,-107.00,0.39
14.00,-106.00,0.34
14.00,-105.00,0.31
14.00,-104.00,0.31
14.00,-103.00,0.30
14.00,-102.00,0.25
14.00,-101.00,0.31
14.00,-100.00,0.20
14.00,-99.00,0.23
14.00,-98.00,0.21
14.00,-97.00,0.31
14.00,-96.00,0.25
14.00,-95.00,0.31
14.00,-94.00,0.30
14.00,-93.00,0.29
14.00,-92.00,0.16
14.00,-91.00,0.90
14.00,-90.00,0.60
14.00,-89.00,0.40
14.00,-88.00,0.60
14.00,-87.00,0.57
14.00,-86.00,0.54
14.00,-85.00,0.74
14.00,-84.00,0.76
14.00,-83.00,0.75
14.00,-82.00,0.52
14.00,-81.00,0.51
14.00,-80.00,0.51
14.00,-79.00,0.45
14.00,-78.00,0.47
14.00,-77.00,0.48
14.00,-76.00,0.53
14.00,-75.00,0.56
14.00,-74.00,0.50
14.00,-73.00,0.54
14.00,-72.00,0.58
14.00,-71.00,0.56
14.00,-70.00,0.61
14.00,-69.00,0.56
14.00,-68.00,0.61
14.00,-67.00,0.57
14.00,-66.00,0.58
14.00,-65.00,0.62
14.00,-64.00,0.46
14.00,-63.00,0.55
14.00,-62.00,0.54
14.00,-61.00,0.57
14.00,-60.00,0.68
14.00,-59.00,0.61
14.00,-58.00,0.54
14.00,-57.00,0.57
14.00,-56.00,0.61
14.00,-55.00,0.56
14.00,-54.00,0.62
14.00,-53.00,0.53
14.00,-52.00,0.63
14.00,-51.00,0.59
14.00,-50.00,0.52
