latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover,inside_us
58.75,-62.75,0.29525,0.0905,0.0,0.0,1.0,True
58.75,-62.25,0.45575,0.4115,0.0,0.0,1.0,True
58.75,-61.75,0.495,0.49,0.4,0.0,1.0,True
58.75,-61.25,0.558,0.5945,0.0,0.043,1.0,True
58.75,-60.75,0.7737499999999999,0.7975,0.4,0.5,1.0,True
58.75,-60.25,0.88475,0.998,1.0,0.543,1.0,True
58.75,-59.75,0.88275,0.931,1.0,0.669,1.0,True
58.25,-90.25,0.2855,0.071,0.0,0.0,1.0,True
58.25,-89.75,0.5257499999999999,0.48650000000000004,0.0,0.134,0.996,True
58.25,-89.25,0.6625,0.762,0.6000000000000001,0.161,0.965,True
58.25,-88.75,0.4555,0.41100000000000003,0.0,0.0,1.0,True
58.25,-88.25,0.321,0.14200000000000002,0.0,0.0,1.0,True
58.25,-87.75,0.5425,0.45099999999999996,0.2,0.268,1.0,True
58.25,-87.25,0.634,0.7285,1.0,0.079,1.0,True
58.25,-80.25,0.375,0.25,0.0,0.0,1.0,True
58.25,-79.75,0.58875,0.6225,0.0,0.11,1.0,True
58.25,-79.25,0.75675,0.8089999999999999,1.0,0.409,1.0,True
58.25,-78.75,0.6585000000000001,0.76,1.0,0.114,1.0,True
58.25,-78.25,0.80025,0.996,1.0,0.209,1.0,True
58.25,-77.75,0.871,0.996,1.0,0.492,1.0,True
58.25,-77.25,0.77175,1.0,1.0,0.087,1.0,True
58.25,-76.75,0.751,1.0,1.0,0.004,1.0,True
58.25,-76.25,0.7735,0.99,1.0,0.114,1.0,True
58.25,-75.75,0.7637499999999999,0.9744999999999999,1.0,0.106,1.0,True
58.25,-75.25,0.81675,0.8325,0.6000000000000001,0.602,1.0,True
58.25,-74.75,0.692,0.762,1.0,0.244,1.0,True
58.25,-74.25,0.79625,0.7955000000000001,0.4,0.594,1.0,True
58.25,-73.75,0.74625,0.8035,0.2,0.378,1.0,True
58.25,-73.25,0.7195,0.7164999999999999,0.6000000000000001,0.52,0.925,True
58.25,-72.75,0.66425,0.815,0.8,0.031,0.996,True
58.25,-72.25,0.6585,0.6555,0.4,0.457,0.866,True
58.25,-71.75,0.66725,0.7124999999999999,0.2,0.244,1.0,True
58.25,-71.25,0.6505,0.7715,0.0,0.059,1.0,True
58.25,-70.75,0.5955,0.6910000000000001,0.0,0.0,1.0,True
58.25,-70.25,0.54025,0.5825,0.8,0.004,0.992,True
58.25,-69.75,0.5395,0.579,0.0,0.0,1.0,True
58.25,-69.25,0.5395,0.5335,0.0,0.091,1.0,True
58.25,-68.75,0.7245,0.9490000000000001,1.0,0.0,1.0,True
