latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover,inside_us
59.25,-61.25,0.7897000000000001,0.998,1.0,0.0,1.0,True
59.25,-60.75,0.8507999999999999,1.0,1.0,0.004,1.0,True
59.25,-60.25,0.8606000000000001,1.0,1.0,0.346,1.0,True
58.75,-89.25,0.5378000000000001,0.762,0.0,0.0,1.0,True
58.75,-88.75,0.5509999999999999,0.6535,1.0,0.0,1.0,True
58.75,-88.25,0.55315,0.7969999999999999,0.0,0.0,1.0,True
58.75,-80.25,0.5114,0.5495,0.0,0.0,1.0,True
58.75,-79.75,0.5687,0.579,1.0,0.0,1.0,True
58.75,-79.25,0.60105,0.746,1.0,0.0,1.0,True
58.75,-78.75,0.6049,0.563,1.0,0.0,1.0,True
58.75,-78.25,0.6303,0.736,1.0,0.0,1.0,True
58.75,-77.75,0.6458,0.5825,1.0,0.0,1.0,True
58.75,-77.25,0.62575,0.575,1.0,0.083,1.0,True
58.75,-76.75,0.6082500000000001,0.543,0.4,0.031,1.0,True
58.75,-76.25,0.68435,0.965,1.0,0.0,1.0,True
58.75,-75.75,0.65195,0.7225,1.0,0.0,1.0,True
58.75,-75.25,0.68155,0.8625,1.0,0.0,1.0,True
58.75,-74.75,0.6543000000000001,0.6085,1.0,0.0,1.0,True
58.75,-74.25,0.7487499999999999,0.9525,1.0,0.0,1.0,True
58.75,-73.75,0.7862,0.998,1.0,0.0,1.0,True
58.75,-73.25,0.7846499999999998,0.9704999999999999,1.0,0.0,1.0,True
58.75,-72.75,0.7436,0.929,1.0,0.161,1.0,True
58.75,-72.25,0.7221000000000001,0.937,1.0,0.0,1.0,True
58.75,-71.75,0.6943499999999999,0.827,1.0,0.0,1.0,True
58.75,-71.25,0.67165,0.9585,1.0,0.0,1.0,True
58.75,-70.75,0.6044499999999999,0.7575000000000001,1.0,0.0,1.0,True
58.75,-70.25,0.6512,0.8959999999999999,1.0,0.0,1.0,True
58.75,-69.75,0.7334999999999999,0.9724999999999999,1.0,0.079,1.0,True
58.75,-69.25,0.74895,0.9585,1.0,0.0,1.0,True
58.75,-68.75,0.81375,0.996,1.0,0.0,1.0,True
58.75,-68.25,0.7910999999999999,0.992,1.0,0.0,1.0,True
58.75,-67.75,0.7996,1.0,1.0,0.0,1.0,True
58.75,-67.25,0.7744,1.0,1.0,0.008,1.0,True
58.75,-66.75,0.8378,1.0,1.0,0.0,1.0,True
58.75,-66.25,0.7616,1.0,1.0,0.004,1.0,True
58.75,-65.75,0.80335,0.9824999999999999,1.0,0.012,1.0,True
58.75,-65.25,0.81705,1.0,1.0,0.0,1.0,True
58.75,-64.75,0.7996,0.998,1.0,0.0,1.0,True
58.75,-64.25,0.8356,0.996,1.0,0.0,1.0,True
58.75,-63.75,0.74425,0.9624999999999999,0.8,0.0,1.0,True
58.75,-63.25,0.70825,0.992,1.0,0.024,1.0,True
58.75,-62.75,0.68345,0.986,1.0,0.0,1.0,True
58.75,-62.25,0.66045,0.8620000000000001,1.0,0.0,1.0,True
58.75,-61.75,0.6532500000000001,0.852,1.0,0.0,1.0,True
58.75,-61.25,0.7069000000000001,0.88,1.0,0.043,1.0,True
58.75,-60.75,0.75335,0.9155,1.0,0.134,1.0,True
58.75,-60.25,0.79895,0.998,1.0,0.0,1.0,True
58.75,-59.75,0.8771999999999999,1.0,1.0,0.402,1.0,True
58.25,-90.25,0.4816999999999999,0.333,0.0,0.0,1.0,True
58.25,-89.75,0.51915,0.508,0.0,0.0,1.0,True
58.25,-89.25,0.56025,0.6970000000000001,0.0,0.0,1.0,True
58.25,-88.75,0.5483499999999999,0.6080000000000001,1.0,0.0,1.0,True
58.25,-88.25,0.5831,0.817,1.0,0.0,1.0,True
58.25,-87.75,0.5882,0.6635,1.0,0.0,1.0,True
58.25,-87.25,0.64375,0.9585,1.0,0.0,1.0,True
58.25,-80.25,0.47104999999999997,0.486,0.0,0.0,1.0,True
58.25,-79.75,0.49160000000000004,0.423,0.0,0.0,1.0,True
58.25,-79.25,0.5364000000000001,0.5765,1.0,0.0,1.0,True
58.25,-78.75,0.6134000000000001,0.815,1.0,0.0,1.0,True
58.25,-78.25,0.7015499999999999,0.9764999999999999,1.0,0.0,1.0,True
58.25,-77.75,0.79765,0.9430000000000001,1.0,0.358,1.0,True
58.25,-77.25,0.7308999999999999,0.87,1.0,0.008,1.0,True
58.25,-76.75,0.6825,1.0,1.0,0.0,1.0,True
58.25,-76.25,0.61125,0.7165,1.0,0.0,1.0,True
